País,Enero 1992,Febrero 1992,Marzo 1992,Abril 1992,Mayo 1992,Junio 1992,Julio 1992,Agosto 1992,Septiembre 1992,Octubre 1992,Noviembre 1992,Diciembre 1992,Enero 1993,Febrero 1993,Marzo 1993,Abril 1993,Mayo 1993,Junio 1993,Julio 1993,Agosto 1993,Septiembre 1993,Octubre 1993,Noviembre 1993,Diciembre 1993,Enero 1994,Febrero 1994,Marzo 1994,Abril 1994,Mayo 1994,Junio 1994,Julio 1994,Agosto 1994,Septiembre 1994,Octubre 1994,Noviembre 1994,Diciembre 1994,Enero 1995,Febrero 1995,Marzo 1995,Abril 1995,Mayo 1995,Junio 1995,Julio 1995,Agosto 1995,Septiembre 1995,Octubre 1995,Noviembre 1995,Diciembre 1995,Enero 1996,Febrero 1996,Marzo 1996,Abril 1996,Mayo 1996,Junio 1996,Julio 1996,Agosto 1996,Septiembre 1996,Octubre 1996,Noviembre 1996,Diciembre 1996,Enero 1997,Febrero 1997,Marzo 1997,Abril 1997,Mayo 1997,Junio 1997,Julio 1997,Agosto 1997,Septiembre 1997,Octubre 1997,Noviembre 1997,Diciembre 1997,Enero 1998,Febrero 1998,Marzo 1998,Abril 1998,Mayo 1998,Junio 1998,Julio 1998,Agosto 1998,Septiembre 1998,Octubre 1998,Noviembre 1998,Diciembre 1998,Enero 1999,Febrero 1999,Marzo 1999,Abril 1999,Mayo 1999,Junio 1999,Julio 1999,Agosto 1999,Septiembre 1999,Octubre 1999,Noviembre 1999,Diciembre 1999,Enero 2000,Febrero 2000,Marzo 2000,Abril 2000,Mayo 2000,Junio 2000,Julio 2000,Agosto 2000,Septiembre 2000,Octubre 2000,Noviembre 2000,Diciembre 2000,Enero 2001,Febrero 2001,Marzo 2001,Abril 2001,Mayo 2001,Junio 2001,Julio 2001,Agosto 2001,Septiembre 2001,Octubre 2001,Noviembre 2001,Diciembre 2001,Enero 2002,Febrero 2002,Marzo 2002,Abril 2002,Mayo 2002,Junio 2002,Julio 2002,Agosto 2002,Septiembre 2002,Octubre 2002,Noviembre 2002,Diciembre 2002,Enero 2003,Febrero 2003,Marzo 2003,Abril 2003,Mayo 2003,Junio 2003,Julio 2003,Agosto 2003,Septiembre 2003,Octubre 2003,Noviembre 2003,Diciembre 2003,Enero 2004,Febrero 2004,Marzo 2004,Abril 2004,Mayo 2004,Junio 2004,Julio 2004,Agosto 2004,Septiembre 2004,Octubre 2004,Noviembre 2004,Diciembre 2004,Enero 2005,Febrero 2005,Marzo 2005,Abril 2005,Mayo 2005,Junio 2005,Julio 2005,Agosto 2005,Septiembre 2005,Octubre 2005,Noviembre 2005,Diciembre 2005,Enero 2006,Febrero 2006,Marzo 2006,Abril 2006,Mayo 2006,Junio 2006,Julio 2006,Agosto 2006,Septiembre 2006,Octubre 2006,Noviembre 2006,Diciembre 2006,Enero 2007,Febrero 2007,Marzo 2007,Abril 2007,Mayo 2007,Junio 2007,Julio 2007,Agosto 2007,Septiembre 2007,Octubre 2007,Noviembre 2007,Diciembre 2007,Enero 2008,Febrero 2008,Marzo 2008,Abril 2008,Mayo 2008,Junio 2008,Julio 2008,Agosto 2008,Septiembre 2008,Octubre 2008,Noviembre 2008,Diciembre 2008,Enero 2009,Febrero 2009,Marzo 2009,Abril 2009,Mayo 2009,Junio 2009,Julio 2009,Agosto 2009,Septiembre 2009,Octubre 2009,Noviembre 2009,Diciembre 2009,Enero 2010,Febrero 2010,Marzo 2010,Abril 2010,Mayo 2010,Junio 2010,Julio 2010,Agosto 2010,Septiembre 2010,Octubre 2010,Noviembre 2010,Diciembre 2010,Enero 2011,Febrero 2011,Marzo 2011,Abril 2011,Mayo 2011,Junio 2011,Julio 2011,Agosto 2011,Septiembre 2011,Octubre 2011,Noviembre 2011,Diciembre 2011,Enero 2012,Febrero 2012,Marzo 2012,Abril 2012,Mayo 2012,Junio 2012,Julio 2012,Agosto 2012,Septiembre 2012,Octubre 2012,Noviembre 2012,Diciembre 2012,Enero 2013,Febrero 2013,Marzo 2013,Abril 2013,Mayo 2013,Junio 2013,Julio 2013,Agosto 2013,Septiembre 2013,Octubre 2013,Noviembre 2013,Diciembre 2013,Enero 2014,Febrero 2014,Marzo 2014,Abril 2014,Mayo 2014,Junio 2014,Julio 2014,Agosto 2014,Septiembre 2014,Octubre 2014,Noviembre 2014,Diciembre 2014,Enero 2015,Febrero 2015,Marzo 2015,Abril 2015,Mayo 2015,Junio 2015,Julio 2015,Agosto 2015,Septiembre 2015,Octubre 2015,Noviembre 2015,Diciembre 2015,Enero 2016,Febrero 2016,Marzo 2016,Abril 2016,Mayo 2016,Junio 2016,Julio 2016,Agosto 2016,Septiembre 2016,Octubre 2016,Noviembre 2016,Diciembre 2016,Enero 2017,Febrero 2017,Marzo 2017,Abril 2017,Mayo 2017,Junio 2017,Julio 2017,Agosto 2017,Septiembre 2017,Octubre 2017,Noviembre 2017,Diciembre 2017,Enero 2018,Febrero 2018,Marzo 2018,Abril 2018,Mayo 2018,Junio 2018,Julio 2018,Agosto 2018,Septiembre 2018,Octubre 2018,Noviembre 2018,Diciembre 2018,Enero 2019,Febrero 2019,Marzo 2019,Abril 2019,Mayo 2019,Junio 2019,Julio 2019,Agosto 2019,Septiembre 2019,Octubre 2019,Noviembre 2019,Diciembre 2019,Enero 2020,Febrero 2020,Marzo 2020,Abril 2020,Mayo 2020,Junio 2020,Julio 2020,Agosto 2020,Septiembre 2020,Octubre 2020,Noviembre 2020,Diciembre 2020,Enero 2021,Febrero 2021,Marzo 2021,Abril 2021,Mayo 2021,Junio 2021,Julio 2021,Agosto 2021,Septiembre 2021,Octubre 2021,Noviembre 2021,Diciembre 2021,Enero 2022(p),Febrero 2022(p),Marzo 2022(p),Abril 2022(p),Mayo 2022(p),Junio 2022(p),Julio 2022(p),Agosto 2022(p),Septiembre 2022(p),Octubre 2022(p),Noviembre 2022(p),Diciembre 2022(p),Enero 2023(p),Febrero 2023(p),Marzo 2023(p),Abril 2023(p),Mayo 2023(p),Junio 2023(p),Julio 2023(p),Agosto 2023(p),Septiembre 2023(p),Octubre 2023(p),Noviembre 2023(p),Diciembre 2023(p),Enero 2024(p),Febrero 2024(p),Marzo 2024(p),Abril 2024(p),Mayo 2024(p),Junio 2024(p),Julio 2024(p),Agosto 2024(p),Septiembre 2024(p),Octubre 2024(p),Noviembre 2024(p),Diciembre 2024(p),Enero 2025(p),Febrero 2025(p),Marzo 2025(p)
Sudáfrica. Republica De,,,,,0.027456,,,,,,,,,0.017248,,,,,,,,,0.031152,,,,,,,,,,0.004242,0.0435,,,,,,,,0.044,,,0.039283,,,,,,,,,,0.001579,,0.055968,,,,,,0.021203,0.042557,,,,,0.092664,,,,0.056971,,,,,,,,,,,,,,,,,0.045302,,,,0.051392,0.049764,,,,,,,,,,,0.01865,0.01865,,,,,,,0.033792,,,,,,,,,,,0.027456,0.032208,0.029216,0.001,0.03872,,0.04562,0.0436068,,0.06429898,,0.074976,,0.03789984,0.035675319999999996,0.04792347,,,3e-05,0.059488,,3e-05,,0.045408,,,0.045408,,0.00018,,,0.03655645,,,0.05431,,0.13904,,0.05456,,0.05456,,,0.083776,,0.0528,0.06864,0.07573055000000001,0.069344,0.137984,0.221862,0.12295,0.0704,0.06336,,0.0704,,0.0704,0.0704,0.06336,0.122848,,0.1095795,0.19098569,0.06336,0.05808,0.00428224,0.15136,,0.029808,0.08096,,0.39153664,0.158752,0.080256,0.080256,0.005757,0.067334,0.04992046,0.080256,0.062406,0.064166,0.0074674,0.05632,,0.05783,0.05632,0.04928,0.0003,0.13728,2e-05,0.034488,0.0792,,,0.08624,0.08096,0.19791492000000002,0.15694670000000002,0.12684178,1.75244448,0.09504,0.09504,0.10384,0.02858,0.1188,,0.116836,,0.24728,,0.320688,0.21284026,0.01995,0.16544,,0.023335,0.14608,0.26444021999999995,0.26752,0.12804,0.24621666,0.06413216000000001,0.10887,0.11088016,0.025551,0.07408373,0.1066144,0.10327839999999999,0.11832239,,0.034513550000000004,0.084582,,,0.17947366,0.09711055,0.0001,0.26513156,0.44540814,0.07351059,0.143968,0.13468768,0.192094,0.457176,0.13019807,0.14142607000000001,0.34041315,,0.089708,0.10237396,0.39900218,0.11703099,0.26943388,0.35409644,0.5192626300000001,0.15133125,,0.29054759999999996,,0.31798590000000004,0.26836471999999995,0.40460640000000003,0.12564992,,0.23580128,,0.1194665,0.0014,0.28898528,0.33565322999999997,0.004934,0.1232,0.11596528,0.269382,0.13316160000000002,0.0297,,0.03128103,0.00168,0.15931110999999998,,,,0.2598975,0.17776,3.6e-05,0.00152874,,0.17072,0.2036195,0.0014456,0.3614671,0.4632138,0.16853,0.132982,0.1263328,0.04954,0.1901264,0.0594,,0.11239,0.07021567,0.1042992,0.23338972,0.032436900000000005,0.0318,0.08592237,,,0.06186,0.07894,0.151575,0.0505872,0.020064,,0.021224,0.018832,0.08930460000000001,0.04907499,0.234536,0.23999342999999998,0.24672533,0.099314,0.145424,0.078388,0.031492,0.10529686,0.0801755,0.32445410999999996,0.066528,0.0168564,,0.151623,0.0284775,0.13942063000000002,0.0525435,0.30555743,0.24164111,0.41829033000000004,0.2393303,0.18592804999999998,0.30404646999999996,0.23071964,0.2308331,0.2177435,0.18667514999999998,0.115237,0.4217491,0.143759,0.13791,0.2818305,0.0445925,0.3390625,0.03220345,0.1815276,0.075824,,,0.11441939999999999,0.0325,0.105494,0.30134622,0.12825,0.23344675,0.31831205,0.230504,0.157926,0.0916563,0.0574697,0.16041415,0.38829418,0.098634,0.09978845,0.039271099999999996
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02536239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00027456000000000003,,,,,,,,,0.00038597,,0.000206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.655e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suecia,0.002024,,,,,,,0.004259,,0.002881,0.007176,0.006934,,0.009396,,,,,0.0008,,,0.001448,0.006847,,,,0.028612,,0.032934,,,0.000164,0.001924,0.002813,0.000591,0.017722,,,,,,,,0.056021,,0.004657,0.001483,0.041329,,0.0116,0.00063,0.003241,,0.002834,,0.009785,0.00225,,,0.00066,0.000487,,,0.002,0.00021,,,,,0.01337,0.013432,,0.013908,,,,,,,0.002506,,0.018866,,0.053929,,,0.000937,0.005966,,0.011765,,,0.018228,0.004424,0.019044,0.040615,0.041902,0.00063,0.016802,,0.0237,0.000272,,0.027339,,0.072855,0.001068,0.131922,0.039402,0.035736,0.001409,0.125356,0.022631,0.122596,0.043812,,0.1897024,,,0.14840522,,,0.09594881,0.10389269999999999,,0.00016,0.11520317,,,4e-05,0.028813400000000003,0.0257476,,0.08545515,0.04809465,0.02924598,0.0012,0.015058299999999998,0.0002,,0.017114479999999998,,0.0028804,0.15226707,,0.0028094,0.00158,0.05988702,,0.03483392,0.020576,,,,0.53328715,0.00813809,0.07592886,0.13283845000000002,0.050611,0.02549,,0.0006235,,0.01102035,0.001703,0.06221825,0.06640456,0.051494,,0.061654,0.00136828,0.06872464,4e-05,,,,0.0999423,0.053407,0.00490775,0.058482,0.0869096,0.030757200000000002,0.1026734,0.060859,,0.12038460000000001,0.06495621,0.067882,0.08664877,0.029747259999999998,0.07119138,0.12872567999999998,0.01278368,0.06936529,0.0396341,0.0277324,0.150571,0.0289378,0.080921,0.1072495,0.00243,0.098297,0.124017,,,5.6e-05,0.12072721,0.060293599999999996,0.002212,0.006028,0.116461,0.0231,0.07611782,0.068773,0.067098,0.00891,0.065292,,,0.05528,0.00727312,0.057426,,0.026803979999999998,0.19633214000000002,0.12648,0.003022,,0.056848,0.007,0.00820634,0.0643565,0.07307,0.132465,0.048553,0.0883541,0.16009967,0.06591948,0.0444636,0.18974769,0.001747,0.07933515,0.10855408999999999,0.0036192,0.00407056,0.14619352,0.11544716000000001,0.0886279,0.11030436,0.00803705,0.12069619000000001,0.04814064,0.0012,0.09137347999999999,0.07059095,0.2070524,0.1708549,,0.176634,0.00729741,0.11504444999999999,0.11419198,0.10511079,0.0075952,0.095522,0.0789,0.008093,0.3409056,0.00363329,0.1168,0.19073985999999998,0.1257828,0.12606172,0.3010845,,0.10946948,,0.089746,0.25701408,0.10707,0.00641809,0.0072375,0.1477783,0.0162975,0.17853423999999998,0.001948,0.02549986,0.134842,0.00442875,,0.10377166,,0.003382,0.15014,0.10443764999999999,0.06047374,0.12827286,0.003737,0.15105193,0.16662863,,0.031565630000000004,0.00120075,0.253259,0.02384375,,0.21695642,0.013050280000000001,0.1787476,0.0568658,0.17510669,0.040043129999999996,0.00919318,0.13611,0.00757782,0.225567,0.0035304,,0.1627003,0.04807853,0.0284197,0.139895,0.140919,0.00307677,0.05915191,0.026760580000000003,0.00959775,0.12633598,0.001228,,0.03597125,0.139998,0.02139537,0.01285008,,0.163432,0.011886879999999999,0.006108,0.00793522,,,,,0.126302,0.0001,0.08958511999999999,0.118425,0.01846867,,,0.226302,,0.03124056,0.33608105,,0.12400502000000001,0.0070867,0.15828968,0.14775444000000001,0.29332840000000004,0.010212190000000001,0.029187,0.113969,0.142724,0.02685683,,0.132282,,0.2886822,0.15122560000000002,,0.144062,,,,0.134942,,,0.141953,,0.00592976,0.030485,0.1416997,,0.003035,,,,,,,,0.0056186000000000005,0.00674824,0.12254455,,,0.14229,
Suiza,0.317774,0.332102,1.210934,0.56285,0.390287,0.450768,0.178894,0.368447,0.652367,0.466982,0.067183,0.066686,0.000858,0.038466,0.131463,0.330061,0.256394,0.216158,0.187387,0.083208,0.162249,0.069235,0.040646,1.287905,0.016361,0.071041,0.269283,1.405237,0.839195,0.267359,0.846831,3.902918,2.017745,1.54658,2.63787,0.665405,2.620136,3.444954,6.021898,4.05956,7.220034,6.025525,6.693228,8.545381,9.521676,9.366182,7.477594,9.986968,7.758252,4.368039,12.832708,3.169809,7.994688,5.127107,6.87281,12.065022,10.328239,9.44568,9.707836,7.953874,11.915528,7.698329,7.659354,8.342265,7.908545,9.810898,14.324054,10.448067,12.680882,8.064203,6.548849,10.014154,10.364237,8.874597,6.983599,6.844165,7.906796,4.460574,5.004947,6.026392,7.910866,7.624872,5.800541,6.027995,4.65727,4.015216,5.468385,3.665614,5.290398,5.504468,6.029185,7.156416,7.255469,6.427942,6.993715,6.820308,7.322344,6.081204,10.735492,12.542633,15.631063,14.935345,16.608256,18.553621,17.242867,14.360699,14.969945,14.14306,14.339811,10.803951,15.925843,10.090282,14.17512,8.710053,17.47531125,15.57119306,25.55783645,10.93540735,21.14088738,11.79259638,16.0414574,11.709333130000001,13.80154355,21.31482313,20.07560892,22.26117202,12.805250580000001,22.753999059999998,18.52514707,21.02042805,16.97974588,17.595374879999998,17.7362765,21.64756138,11.042609279999999,23.1777768,17.94737548,19.044269410000002,18.18247032,11.17561425,10.85804658,7.20867877,3.97946947,3.90020832,4.25385066,4.43781555,4.17642962,3.98258556,4.46737954,5.08304406,4.26405739,4.30155062,3.40979107,3.85807441,3.89828469,6.26676675,5.51093762,4.45900696,7.95704051,7.33228017,5.13163231,6.36169307,4.7754511,11.81409103,12.56322123,11.778823619999999,13.19134088,16.54171406,14.903599,18.92751706,17.54164507,18.55810217,21.16549799,19.29127347,17.820099120000002,20.22437647,17.28891621,15.78078785,16.3539836,12.54648482,13.53043845,15.27239334,13.6569471,12.97909009,14.31144027,13.548291990000001,12.90021108,11.083061240000001,12.572788529999999,12.56827525,14.058811630000001,13.420128519999999,14.58630463,12.63454742,14.91399375,13.98267657,14.353712119999999,15.04155796,14.680486689999999,16.17585164,13.046270380000001,12.55966298,9.88893894,10.19616806,11.66350244,12.16949383,13.964761390000001,17.896780800000002,13.33436558,14.10001839,12.01526935,12.801181810000001,17.40311273,14.70992455,15.52510342,11.73205724,8.59714004,7.54164303,9.95994516,11.52370541,15.29059791,16.68330284,13.404219320000001,10.14771413,18.06526629,22.53028188,17.0427955,16.50935268,25.720489230000002,21.079685039999998,14.19795452,25.343943059999997,10.71075991,17.00375365,34.97488971,27.345446,47.21977667,19.830599199999998,21.708999640000002,40.89165593,18.51125673,17.77712831,17.82432025,21.8662353,30.26579314,26.85317358,15.77758084,23.318670960000002,29.792065280000003,33.654156560000004,21.59168576,15.219099179999999,11.74043826,11.010284689999999,13.0294329,9.70004518,20.54723306,15.153553890000001,18.52728338,13.548391550000002,14.11863825,12.71371958,13.14870283,12.32405668,6.34009769,10.656900380000002,16.18879983,10.984450630000001,11.95007923,8.82221865,5.31738075,8.64586166,5.180099309999999,4.23090494,2.91211002,5.10610595,2.57106052,3.4417869199999997,5.0681788899999995,3.00548869,5.8985407400000005,4.49569229,2.78573586,0.7933290799999999,3.1631356200000003,3.70520783,2.0930978799999997,1.56057243,0.9571545699999999,0.26763697999999997,0.26825009000000005,0.61618286,0.51662099,0.43879269,0.64966051,0.6035041,0.32552143,0.3689542,0.00406,0.10925628999999999,0.25195549,0.03752821,12.829955759999999,0.06601792999999999,0.007615,0.3700929,0.05154,0.27320616,0.10332358999999999,0.10565236,0.05181389,0.14826718,0.12419,0.0826875,0.11925,0.059625,0.005602,0.00216,0.52226543,1.642702,1.4054213400000002,1.519287,0.17562897,0.20571573,1.50158583,2.10025207,0.12859468,0.0514,0.41864563,5.875091,0.12455376,1.24811465,5.01837981,0.005913,0.09537617,0.9552593199999999,0.1189069,3.352134,0.14413555,,,4.85028,0.52818433,0.12625,0.12639835,0.064719,0.07998486,0.3073034,0.1104,0.151545,0.06825,1.37784371,0.00232779,0.115196,1.902,1.298975,0.25973519,0.58881586,0.21851420000000002,0.07144313000000001,0.23117179999999998,0.15349364999999998,0.02178607,0.062619,0.001,0.242998,0.28960292,0.0118368,0.092799,0.21904825,0.118912,0.0253552,0.05395,,0.009175,0.072749,0.04757,0.05967,0.56238,0.0919952,0.034985,0.0568675,0.074132,0.02482036,0.000561,,0.009344,0.001322,0.174339,0.564933,0.0057,0.00868859,0.069652,0.23633057000000002,0.14959999,0.15211054999999998,0.13428,0.057335,0.1850689
Surinam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0085909,,,0.017525509999999998,0.0096236,,,,0.0096236,,0.0110031,,,,0.02351852,0.0103655,,,,,,,,0.02344054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.095,,0.035542800000000006,,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019895529999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026303,,,,,,,,,,,,0.041819,,,,,,,,,,,,,,,,0.19201972,,,,,,,,,,0.07168295,,,,0.00092,,,,,,,,0.00055,,0.001,,,,0.003168,,,,
Swasilandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07015,,,,0.00269,,,,,,,,,,,,0.00944,,,,,,,,,,,,,0.01674418,,,,,,,,0.026592,,0.0306492,,0.00360731,,,,,0.01605,,,,,,,,,0.005195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tailandia,,,,,,0.01,,,,0.233926,,,,0.0525,0.04215,0.0326,0.037175,,,,0.007875,,,,,,,,,,,0.00446,0.190709,,0.011661,,,0.00602,,,,,,,0.006237,,,,,,,,0.00242,,,0.0024,,,0.0064,,,,0.03973,0.012137,,0.020003,,,,0.006891,,0.000906,,0.002214,,0.004978,,,0.00324,0.005726,,0.02729,0.00544,0.022285,,,0.012711,,,,,,,0.015715,,0.082919,0.002625,0.034187,,0.052588,0.044002,0.041302,0.024395,0.025802,,0.02161,,,,0.0015,0.100018,0.160332,0.06991,0.667182,0.300006,0.076306,0.211848,0.0308824,0.0492526,0.00274,0.055973510000000004,0.0512605,0.0464,0.011323399999999999,0.00681084,,0.062125410000000006,0.09778122,0.36018118,0.01732,0.0052337,0.0160424,0.01532,0.039295,0.0319188,0.02154497,0.31489538,0.03025,0.035010019999999996,0.08729178,0.03459932,0.06260205,0.02457,0.023023599999999998,0.0247005,0.05587072,0.04371753,0.10758,0.0690153,0.11198352,0.06084921,0.124825,0.027072,0.01081,0.04992,0.07822045,0.067945,0.090412,0.18687353,0.11988,0.0051601400000000006,0.000626,0.02941334,0.042804,0.07481063,0.032776599999999996,,0.0357,0.04480615,0.016516,0.016756,,0.034696,0.00196146,0.06501119999999999,,,,,,0.020239049999999998,,0.056588,0.05539276,0.01602,0.014,0.07832968,0.0481,0.054083349999999995,,0.07162145,0.05485,0.129636,0.12293222999999999,0.12621353999999999,0.06506448000000001,0.055248,0.00424927,0.18819562,0.14808854000000002,0.14406976999999999,0.09629199000000001,0.06138768,,0.001284,0.053416,0.02004042,0.01580108,0.04500441,0.01250854,0.01746309,0.0104114,0.06336491000000001,0.014179049999999999,0.03397598,0.04195557,0.00054332,0.039939220000000004,0.030426400000000003,0.07355285,0.073347,0.03948549,0.05088553,0.08259284,0.01290844,,0.056065449999999996,0.06556769,0.11344979,0.10530767999999999,0.056998,0.03363052,0.09825371000000001,0.16400725,0.056060519999999996,0.33111564,0.36281145000000004,0.06486259999999999,0.32682879,0.39243825,0.03810419,0.40641064,0.95643992,0.4793058,0.047266,0.02872989,0.22583947000000001,0.05545156,0.14968214000000002,0.07932416,0.10587887,0.08632732000000001,0.00884741,0.19674804999999998,0.18291458,0.06600125,0.1728149,0.130768,0.20338781,0.19373721,0.0534196,0.029652,0.015465,0.052997449999999995,0.10314076,,0.07771966000000001,0.087524,0.04746762,0.07437433,,0.26054987,0.08588724,0.11,0.10110496000000001,0.49091839000000004,0.1392766,0.191945,0.08692939999999999,0.11742613,0.037667019999999996,0.042745809999999995,0.10101064,0.05088,0.25703254000000003,0.19861279999999998,0.30631234,0.08482388,0.01857992,0.05595633999999999,,0.15312257,0.31804086,0.28440456,0.14466132,0.13013572,,0.06635168,0.24775339999999998,0.07619,0.06920271,0.14712887,0.12259289999999999,0.23868292000000002,0.19446001999999998,0.17927378,0.06492819999999999,0.106868,0.40226329,0.14158022,0.21041998,0.33055902000000004,0.0531066,0.08602889999999999,0.034724819999999997,0.037154,0.32973811,0.06176325,0.1195295,0.17966191,0.1216677,0.04496205,0.14400495000000002,0.139415,0.12309793,0.008155,0.009315,0.07012919000000001,0.052467849999999996,,0.0047,0.05532396,0.03584673,0.149285,0.02566269,0.05688605,0.136348,0.03710476,0.05327307,,0.05439438,0.05770417,0.0279794,0.01707317,0.011249,0.12638478,0.014545,0.03430213,,0.03481248,0.0286962,0.1105388,0.14066154,0.0531806,0.11489503,0.01552575,0.0047,0.04520433,0.08475,0.0260025,0.08668331,0.0889183,0.0898248,,0.022620229999999998,0.03935086,0.08827938,0.01653338,0.06281807,0.056934080000000005,0.07547291,0.06549222,0.06433444,0.10019937,0.17670006,0.03533056,0.046028089999999994,0.17763610999999999,0.10619105000000001,0.20196661999999999,0.09460458000000001,0.0823638,0.09349610000000001,0.04578496,0.10991844,0.1348645,0.12338396,0.18982945,0.10442752000000001,,0.13273713,0.0508419,0.05685333,0.18578064000000002,0.062136330000000004,0.35243407,0.10133871,0.5380758299999999,0.14062612
"Tanzania, Republica Unida De",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013375,,,,,,,,,,,,,,,,0.007728560000000001,,
Djibouti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Territorio  Antártico Británico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor Leste (Timor Del Este),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0049725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
